CharityAddress,CharityAreaOfBenefit,CharityAreaOfOperation,CharityId,CharityName,Complete,Created,DonationCount,DonationDetailCount,Donations,Link,MostRecentDonation,Raised,Target,Title
,,,1128691,"Coventry Leofric Lions Club",False,2021-04-29,90,90,"2021-06-03 10/2021-06-03 10/2021-06-03 20/2021-06-02 10/2021-06-01 30/2021-05-31 10/2021-05-31 10/2021-05-31 50/2021-05-30 30/2021-05-30 20/2021-05-30 20/2021-05-30 10/2021-05-30 20/2021-05-29 10/2021-05-29 10/2021-05-29 25/2021-05-29 50/2021-05-29 10/2021-05-29 20/2021-05-27 15/2021-05-23 20/2021-05-23 40/2021-05-23 30/2021-05-23 10/2021-05-22 30/2021-05-14 10/2021-05-13 20/2021-05-12 50/2021-05-11 20/2021-05-11 100/2021-05-11 5/2021-05-10 20/2021-05-09 5/2021-05-09 10/2021-05-08 10/2021-05-08 10/2021-05-07 20/2021-05-07 20/2021-05-07 20/2021-05-07 20/2021-05-07 10/2021-05-06 10/2021-05-06 10/2021-05-06 20/2021-05-06 10/2021-05-06 10/2021-05-06 10/2021-05-06 25/2021-05-06 10/2021-05-06 20/2021-05-05 25/2021-05-05 20/2021-05-05 5/2021-05-05 40/2021-05-05 10/2021-05-05 20/2021-05-04 10/2021-05-04 20/2021-05-04 20/2021-05-03 20/2021-05-03 20/2021-05-03 20/2021-05-03 30/2021-05-03 20/2021-05-03 20/2021-05-03 20/2021-05-03 10/2021-05-02 10/2021-05-02 10/2021-05-02 10/2021-05-02 10/2021-05-02 10/2021-05-01 10/2021-05-01 10/2021-05-01 25/2021-04-30 10/2021-04-30 10/2021-04-30 10/2021-04-30 10/2021-04-30 10/2021-04-30 20/2021-04-30 10/2021-04-30 10/2021-04-30 10",https://www.justgiving.com/Coventry-Foodbank-100Challenge,2021-06-08,1595,1000,"Coventry Foodbank 100 Challenge"
,,,1110522,"The Trussell Trust",False,2020-04-22,82,82,"2021-01-19 200/2020-12-22 20/2020-07-08 30/2020-07-02 200/2020-06-30 2640/2020-06-29 10/2020-06-26 30/2020-06-25 30/2020-06-17 50/2020-06-16 50/2020-06-13 20/2020-06-12 250/2020-06-09 40/2020-06-09 100/2020-06-09 100/2020-06-09 100/2020-06-08 50/2020-06-05 30/2020-06-04 240/2020-06-03 100/2020-06-02 100/2020-06-01 125/2020-06-01 50/2020-06-01 5/2020-05-30 30/2020-05-29 95/2020-05-27 100/2020-05-27 50/2020-05-23 30/2020-05-20 870/2020-05-16 50/2020-05-15 800/2020-05-13 1000/2020-05-12 20/2020-05-12 10/2020-05-11 30/2020-05-11 30/2020-05-11 250/2020-05-10 30/2020-05-10 20/2020-05-10 100/2020-05-10 5/2020-05-09 30/2020-05-07 20/2020-05-06 150/2020-05-06 100/2020-05-05 100/2020-05-05 100/2020-05-03 100/2020-05-03 50/2020-05-03 150/2020-05-02 100/2020-05-02 181/2020-05-01 100/2020-05-01 10/2020-05-01 10/2020-05-01 100/2020-04-30 10/2020-04-30 10",https://www.justgiving.com/Brent-FoodBank,2021-01-19,10676,5000,"Donating to Brent Foodbank"
,,,1153813,"Slough Foodbank",False,2020-06-08,18,18,"2021-01-21 500/2020-09-02 2500/2020-07-29 250/2020-07-27 1000/2020-07-17 10/2020-07-16 10/2020-07-16 20/2020-07-16 10/2020-07-14 1000/2020-07-14 20/2020-07-14 10/2020-07-14 10/2020-07-13 20/2020-07-13 1000/2020-07-02 5000/2020-06-11 100",https://www.justgiving.com/Slough-Foodbank1,2021-01-21,25960,25000,"M4 J3-12 Project - Fundraising for Slough Foodbank"
,,,1105307,"St Andrew's Community Network",True,2021-06-13,2,2,"2021-06-17 20/2021-06-13 25",https://www.justgiving.com/Liverpool-Foodbank-Collection,2021-06-17,45,0,"Liverpool Foodbank's Summer Foodbank Collection "
,,,1134973,"The Philadelphia Network Limited",False,2020-05-06,54,54,"2021-06-21 78/2021-02-15 50/2021-01-10 50/2020-12-27 20/2020-11-28 50/2020-11-24 50/2020-11-21 20/2020-11-10 30/2020-11-05 30/2020-11-03 10/2020-11-02 50/2020-11-01 50/2020-10-31 50/2020-10-31 30/2020-10-31 50/2020-10-31 20/2020-10-31 30/2020-10-31 100/2020-08-09 50/2020-07-08 30/2020-07-08 30/2020-06-24 10/2020-06-23 30/2020-05-28 30/2020-05-27 20/2020-05-25 50/2020-05-24 30/2020-05-23 50/2020-05-23 30/2020-05-22 30/2020-05-22 30/2020-05-16 10/2020-05-16 20/2020-05-16 50/2020-05-16 30",https://www.justgiving.com/Fulwood-Foodbank-Appeal,2021-06-21,2558,10000,"Fulwood Foodbank supporting hungry families across Sheffield"
,,,1105307,"St Andrew's Community Network",False,2021-03-22,49,49,"2021-04-03 10/2021-04-02 20/2021-04-02 30/2021-04-01 10/2021-04-01 10/2021-04-01 10/2021-04-01 10/2021-04-01 20/2021-04-01 10/2021-04-01 15/2021-04-01 10/2021-04-01 20/2021-04-01 20/2021-04-01 10/2021-03-30 10/2021-03-30 20/2021-03-29 50/2021-03-29 50/2021-03-29 20/2021-03-29 20/2021-03-29 20/2021-03-29 20/2021-03-29 5/2021-03-28 10/2021-03-27 10/2021-03-27 10/2021-03-27 10/2021-03-27 10/2021-03-26 20/2021-03-26 10/2021-03-26 20/2021-03-26 10/2021-03-26 10/2021-03-26 10/2021-03-25 10/2021-03-25 10/2021-03-25 10/2021-03-25 10/2021-03-25 20/2021-03-25 10/2021-03-25 10/2021-03-25 10/2021-03-25 10/2021-03-25 10/2021-03-25 10/2021-03-25 10/2021-03-25 10/2021-03-25 10",https://www.justgiving.com/Northliverpoolfoodbank,2021-04-03,720,600,"Easter Foodbank Collection"
,,,1053992,"St Vincent De Paul Society (SVP England and Wales)",True,2021-02-27,2,2,"2021-04-01 180/2021-03-16 180",https://www.justgiving.com/Heywood-Foodbank,2021-04-01,360,10000,"Heywood Foodbank"
,,,1110522,"The Trussell Trust",True,2021-06-27,1,1,"2021-06-27 30",https://www.justgiving.com/OliverTrewavas,2021-06-27,30,500,"Oliver's PanCeltic Foodbank Fundraiser"
,,,SC043981,"Glasgow SE Foodbank",False,2018-11-07,62,62,"2018-12-05 10/2018-11-22 10/2018-11-21 5/2018-11-21 10/2018-11-20 20/2018-11-20 10/2018-11-20 30/2018-11-20 30/2018-11-19 20/2018-11-19 10/2018-11-19 10/2018-11-19 5/2018-11-18 10/2018-11-18 12/2018-11-16 35/2018-11-16 5/2018-11-16 5/2018-11-16 5/2018-11-15 10/2018-11-15 10/2018-11-12 35/2018-11-10 5/2018-11-10 10/2018-11-10 10/2018-11-10 10/2018-11-09 10/2018-11-09 10/2018-11-09 15/2018-11-09 10/2018-11-09 20/2018-11-09 20/2018-11-09 10/2018-11-08 20/2018-11-08 10/2018-11-08 20/2018-11-08 15/2018-11-08 10/2018-11-08 20/2018-11-08 10/2018-11-08 10/2018-11-08 10/2018-11-08 20/2018-11-08 20/2018-11-08 5/2018-11-08 40/2018-11-08 5/2018-11-08 10/2018-11-08 10/2018-11-07 30/2018-11-07 10/2018-11-07 20/2018-11-07 20/2018-11-07 10/2018-11-07 5/2018-11-07 5",https://www.justgiving.com/The-Strathclyde-University-Foodbank-Society,2018-12-05,810,900,"The Strathclyde University's Sponsored Fast "
,,,1110522,"The Trussell Trust",False,2020-05-12,31,31,"2020-11-29 100/2020-07-23 100/2020-06-28 30/2020-06-17 10/2020-06-12 10/2020-06-11 10/2020-06-09 10/2020-06-09 10/2020-06-09 10/2020-06-09 20/2020-06-09 10/2020-06-09 5/2020-06-08 30/2020-06-05 50/2020-06-05 10/2020-06-05 20/2020-06-05 10/2020-06-05 10/2020-06-04 10/2020-06-04 5/2020-06-03 200/2020-05-29 10/2020-05-21 50/2020-05-19 10/2020-05-15 10/2020-05-12 10/2020-05-12 10/2020-05-12 300",https://www.justgiving.com/South-Essex-College-FE-Foodbank-Friday,2020-11-29,1130,1000,"South Essex College supporting FE Foodbank Friday"
