Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
0,,"56 Alleyn Road,  London,  SE21 8AH","Norwood and Brixton Foodbank Limited",False,2020-12-15,"  The Norwood and Brixton Foodbank is part of the Trussell Trust network of foodbanks that provide essential food and toiletries to people in crisis. The Foodbank was formed in September 2011 with the support and encouragement of a number of local churches. Having established distribution points in West Norwood, Brixton and Streatham the foodbank regularly feeds 10,000 people in poverty each year. Over 70 tonnes of food is needed to meet the need in our community and your donation will help us towards meeting that goal. **Corona Virus Update: Since the outbreak of Covid-19 we have adapted our parcel distribution model to ensure the safety of our clients and staff. We have developed a delivery service shipping parcels directly from our Streatham warehouse to our client's homes. Despite the huge logistical challenge this presents, and an estimated 400% increase in demand, we have still been able to provide essential food parcels to all those referred to us. Thank you for your continued donations that are making this possible**  ","2021-01-05 10/2020-12-22 10/2020-12-22 20/2020-12-21 30/2020-12-21 10/2020-12-21 100/2020-12-18 10/2020-12-18 10/2020-12-18 30/2020-12-18 20/2020-12-18 15/2020-12-18 15/2020-12-18 15/2020-12-18 15/2020-12-17 15/2020-12-16 10/2020-12-16 10/2020-12-16 15/2020-12-16 30/2020-12-16 40/2020-12-16 20/2020-12-16 30/2020-12-16 20/2020-12-16 10/2020-12-16 15/2020-12-15 50/2020-12-15 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NLambethCouncilHousingDepartment&pageUrl=1,2021-01-05,,,600
1,"HALO
1. Helps to eliminate the threat to lives and livelihoods posed by landmines and Explosive Remnants of War (ERW);
2. Designs and delivers physical security & stockpile management (PSSM) of explosive ammunition for the protection of civilians;
3. Reduces the potential for armed violence in fragile states;
4. Responds rapidly to crises to alleviate suffering and enable humanitarian efforts.","Westgate House,Museum Street  Ipswich,  IP1 1HQ","Lighthouse Women's Aid",False,2020-02-05,"Lighthouse Women’s Aid supports women, young people and children who have suffered or are at risk of suffering from domestic violence and abuse by providing safe refuge, information and advice, emotional, practical support and therapeutic interventions to enable them to make informed choices about their lives. Services currently provided are: To find out more about the work that we do, please take a look at our website: www.lighthousewa.org.uk    ","2021-03-12 20/2021-03-12 10/2021-03-12 20/2021-03-12 5/2021-03-12 10/2021-03-12 5/2021-03-12 5/2021-03-12 10/2021-03-12 5/2021-03-12 2/2021-03-12 10/2021-03-12 10/2021-03-12 10/2021-03-12 15/2021-03-12 20/2021-03-12 10/2021-03-12 5/2021-03-12 5/2021-03-12 10/2021-03-12 5/2021-03-12 10/2021-03-11 10/2021-03-11 10/2021-03-11 5/2021-03-08 100/2021-03-08 10/2021-03-08 10/2021-03-08 5/2021-03-08 10/2021-03-08 10/2021-03-08 20/2021-03-08 5/2021-03-08 20/2021-03-08 10/2021-03-08 10/2021-03-08 20/2021-03-08 10/2021-03-03 10/2021-03-03 10/2021-03-03 10/2021-03-02 10/2021-03-02 5/2021-03-02 10/2021-03-02 5/2021-03-01 5/2021-03-01 10/2021-03-01 20/2021-03-01 10/2021-03-01 10/2021-03-01 5/2021-02-03 80/2020-05-29 10/2020-03-10 20/2020-03-05 10/2020-03-05 15/2020-03-04 5/2020-03-02 15/2020-03-02 5/2020-03-02 100/2020-03-02 5/2020-03-02 5/2020-03-02 100/2020-03-02 15/2020-03-02 2/2020-03-02 5/2020-03-02 5/2020-02-29 15/2020-02-28 20/2020-02-28 100/2020-02-28 15/2020-02-28 5/2020-02-28 5/2020-02-28 15/2020-02-28 25/2020-02-28 10/2020-02-28 15/2020-02-26 100/2020-02-26 50/2020-02-26 5/2020-02-26 100/2020-02-25 10/2020-02-24 15/2020-02-21 25/2020-02-13 10/2020-02-13 15/2020-02-13 15/2020-02-10 15/2020-02-07 100/2020-02-07 20/2020-02-05 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CurtisBanks202122&pageUrl=1&isTeam=true,2021-03-12,"City Of Westminster, Wiltshire, Afghanistan, Angola, Armenia, Bosnia And Herzegovina, Burma, Cambodia, Colombia, El Salvador, Georgia, Guatemala, Guinea-bissau, Honduras, Iraq, Jordan, Kosovo, Laos, Libya, Occupied Palestinian Territories, Scotland, Somalia, Sri Lanka, Syria, Ukraine, Yemen, Zimbabwe","DG3 5BF",1929
2,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LutonFoodbankSchoolRun&pageUrl=4&isTeam=true,,,,0
3,"To seek out and preserve motion picture film showing life and work in the historic county of Lincolnshire, and to make such film accessible to all with an interest in Lincolnshire's local history.","51-59 Lawrie Park Road,Sydenham  London,  SE26 6DZ","St Christopher's Hospice",True,2019-02-05,"At St Christopher’s Hospice our vision is of a world in which all dying people and those close to them have access to care and support, whenever and wherever they need it.   Each person is unique and we tailor our care to meet social, emotional and spiritual needs, as well as manage physical symptoms. Our goal is to help people live well until they die and support those affected by the loss of a loved one. Every year we provide care and support to over 6,000 people across South East London, both at home and in the hospice.   We passionately believe that everyone should have access to the best care at the end of their lives and have an extensive education programme, working with people across the world, to improve and develop hospice care.   We were founded in 1967 by Dame Cicely Saunders and, 50 years later, her words still remain at the heart of everything we do: “You matter because you are you and you matter until the last moment of your life.”   As a registered charity we need to raise £16 million every year to continue to care for people when it matters most. Without the support of our local communities this wouldn’t be possible. Thank you from us all for your support.","2019-02-18 20/2019-02-18 30/2019-02-18 20/2019-02-13 30/2019-02-13 20/2019-02-09 10/2019-02-07 15/2019-02-06 100/2019-02-06 10/2019-02-06 50/2019-02-06 30/2019-02-06 15/2019-02-06 30/2019-02-05 50/2019-02-05 15/2019-02-05 50",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=BarbaraBanks,2019-02-18,"East Riding Of Yorkshire, Kingston Upon Hull City, Lincolnshire","PE22 0SU",495
4,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",True,,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ",,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=BofALegalTeam,,,,0
5,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",True,,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ",,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=BofAAuditTeam,,,,0
6,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",True,,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ",,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=BofACFOTeam,,,,0
7,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",True,,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ",,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=BofASportsandSocial,,,,0
8,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",True,,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ",,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=BankofAmericaSpareTeam,,,,0
9,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",True,,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ",,https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=BankofAmericaSpareTeam1,,,,0
