Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
0,"The charity raises funds by various means, for example, subscriptions, donations, coffee mornings, etc. These funds are then donated to the local community hospital for the purchase of equipment which may not be budgeted for under the NHS.","Thistledene,Fulbeck  Morpeth,  NE61 3JU","Wansbeck Valley Food Bank",False,2020-03-16,,"2020-11-07 10/2020-08-15 10/2020-07-04 30/2020-05-17 50/2020-05-16 25/2020-05-09 30/2020-05-01 30/2020-04-29 15/2020-04-27 2/2020-04-26 5/2020-04-26 5/2020-04-25 5/2020-04-23 5/2020-04-23 5/2020-04-22 5/2020-04-22 5/2020-04-22 5/2020-04-22 5/2020-04-21 5/2020-04-21 5/2020-04-21 5/2020-04-21 5/2020-04-21 5/2020-04-20 25/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 10/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 1/2020-04-19 5/2020-04-19 5/2020-04-19 15/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 2/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 15/2020-04-19 5/2020-04-19 5/2020-04-18 5/2020-04-18 5/2020-04-18 15/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 1/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 25/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 6/2020-04-17 5/2020-04-17 10/2020-04-17 5/2020-04-17 10/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 15/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 20/2020-04-17 10/2020-04-17 5/2020-04-17 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 10/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-15 5/2020-04-15 1/2020-04-15 15/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 10/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 10/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 6/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 1/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-12 5/2020-04-12 15/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-10 5/2020-04-10 5/2020-04-10 5/2020-04-10 5/2020-04-09 5/2020-04-09 5/2020-04-09 5/2020-04-08 5/2020-04-04 140/2020-04-02 30/2020-03-28 100/2020-03-27 15/2020-03-27 50/2020-03-27 100/2020-03-24 100/2020-03-24 10/2020-03-24 30/2020-03-23 25/2020-03-21 100/2020-03-20 30/2020-03-20 10/2020-03-20 10/2020-03-20 50/2020-03-19 25/2020-03-19 100/2020-03-18 30/2020-03-18 30/2020-03-18 75/2020-03-18 60/2020-03-18 20/2020-03-18 10/2020-03-17 30/2020-03-17 30/2020-03-17 10/2020-03-17 30/2020-03-17 30/2020-03-17 20/2020-03-16 30/2020-03-16 50/2020-03-16 20/2020-03-16 30/2020-03-16 30/2020-03-16 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=wansbeckvalleyfoodbank&pageUrl=3,2020-11-07,Oxfordshire,"OX14 1ZB",3190
1,"Monthly meeting of members of the Women's Institute .","Burwood Road,Hersham  Walton-on-Thames,Surrey  KT12 4AA","St Peters Hersham",True,2020-11-13,,"2020-11-15 100/2020-11-15 200/2020-11-15 100/2020-11-14 100/2020-11-14 100/2020-11-14 100/2020-11-14 100/2020-11-14 100/2020-11-14 50/2020-11-14 100/2020-11-13 100/2020-11-13 250/2020-11-13 100/2020-11-13 100/2020-11-13 50/2020-11-13 15/2020-11-13 20/2020-11-13 250/2020-11-13 100/2020-11-13 100/2020-11-13 100/2020-11-13 100/2020-11-13 50/2020-11-13 15/2020-11-13 15/2020-11-13 15/2020-11-13 15/2020-11-13 250/2020-11-13 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=waltonhershamfoodbank&pageUrl=1,2020-11-15,"West Sussex","RH13 5SA",2795
2,"HALO
1. Helps to eliminate the threat to lives and livelihoods posed by landmines and Explosive Remnants of War (ERW);
2. Designs and delivers physical security & stockpile management (PSSM) of explosive ammunition for the protection of civilians;
3. Reduces the potential for armed violence in fragile states;
4. Responds rapidly to crises to alleviate suffering and enable humanitarian efforts.","Westgate House,Museum Street  Ipswich,  IP1 1HQ","Lighthouse Women's Aid",False,2020-02-05,"Lighthouse Women’s Aid supports women, young people and children who have suffered or are at risk of suffering from domestic violence and abuse by providing safe refuge, information and advice, emotional, practical support and therapeutic interventions to enable them to make informed choices about their lives. Services currently provided are: To find out more about the work that we do, please take a look at our website: www.lighthousewa.org.uk    ","2020-05-29 10/2020-03-10 20/2020-03-05 10/2020-03-05 15/2020-03-04 5/2020-03-02 15/2020-03-02 5/2020-03-02 100/2020-03-02 5/2020-03-02 5/2020-03-02 100/2020-03-02 15/2020-03-02 2/2020-03-02 5/2020-03-02 5/2020-02-29 15/2020-02-28 20/2020-02-28 100/2020-02-28 15/2020-02-28 5/2020-02-28 5/2020-02-28 15/2020-02-28 25/2020-02-28 10/2020-02-28 15/2020-02-26 100/2020-02-26 50/2020-02-26 5/2020-02-26 100/2020-02-25 10/2020-02-24 15/2020-02-21 25/2020-02-13 10/2020-02-13 15/2020-02-13 15/2020-02-10 15/2020-02-07 100/2020-02-07 20/2020-02-05 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CurtisBanks202021&pageUrl=1&isTeam=true,2020-05-29,"City Of Westminster, Wiltshire, Afghanistan, Angola, Armenia, Bosnia And Herzegovina, Burma, Cambodia, Colombia, El Salvador, Georgia, Guatemala, Guinea-bissau, Honduras, Iraq, Jordan, Kosovo, Laos, Libya, Occupied Palestinian Territories, Scotland, Somalia, Sri Lanka, Syria, Ukraine, Yemen, Zimbabwe","DG3 5BF",1242
3,,"Derbyshire Mind,Ashbourne Road  Mackworth,Derby  DE22 4NB","Derbyshire Mind",True,2020-10-02,,"2020-10-02 21",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KerryFoodsTour&pageUrl=1&isTeam=true,2020-10-02,,,21
4,,"The Access To Justice Foundation,Po Box 64162  London,  WC1A 9AN","The Access To Justice Foundation",True,2020-06-07,"Our aim is to improve access to justice for the most vulnerable in society    Who we are The Access to Justice Foundation (ATJF) works in partnership with the network of 9 Legal Support Trusts across the United Kingdom. We provide funding and support to charities that give free legal help to those in need  What We Do We organise 30 Legal Walks across the country which aim to bring thousands of justice supporters together to raise funds for local legal advice services. Teams of local lawyers will come together with members of the community to support local advice services such as Citizens Advice Bureau and Law Centres.    Get Involved   For more information on how to join your nearest Legal Walk, or how to host your own fundraising event for the Trusts you can contact us in the following ways:  Email events@atjf.org.uk Visit www.atjf.org.uk/local-trusts Telephone 0207 092 3973","2020-06-16 10/2020-06-16 15/2020-06-12 30/2020-06-09 15/2020-06-08 20/2020-06-08 20/2020-06-07 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LloydsBankingGroupBristolOffice&pageUrl=9&isTeam=true,2020-06-16,,,160
5,"To seek out and preserve motion picture film showing life and work in the historic county of Lincolnshire, and to make such film accessible to all with an interest in Lincolnshire's local history.","51-59 Lawrie Park Road,Sydenham  London,  SE26 6DZ","St Christopher's Hospice",True,2019-02-05,"At St Christopher’s Hospice our vision is of a world in which all dying people and those close to them have access to care and support, whenever and wherever they need it.   Each person is unique and we tailor our care to meet social, emotional and spiritual needs, as well as manage physical symptoms. Our goal is to help people live well until they die and support those affected by the loss of a loved one. Every year we provide care and support to over 6,000 people across South East London, both at home and in the hospice.   We passionately believe that everyone should have access to the best care at the end of their lives and have an extensive education programme, working with people across the world, to improve and develop hospice care.   We were founded in 1967 by Dame Cicely Saunders and, 50 years later, her words still remain at the heart of everything we do: “You matter because you are you and you matter until the last moment of your life.”   As a registered charity we need to raise £16 million every year to continue to care for people when it matters most. Without the support of our local communities this wouldn’t be possible. Thank you from us all for your support.","2019-02-18 20/2019-02-18 30/2019-02-18 20/2019-02-13 30/2019-02-13 20/2019-02-09 10/2019-02-07 15/2019-02-06 100/2019-02-06 10/2019-02-06 50/2019-02-06 30/2019-02-06 15/2019-02-06 30/2019-02-05 50/2019-02-05 15/2019-02-05 50",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=BarbaraBanks,2019-02-18,"East Riding Of Yorkshire, Kingston Upon Hull City, Lincolnshire","PE22 0SU",495
6,,"15 Hammer Hill,  Haslemere,Surrey  GU27 3QY","Lions International Blood Research Appeal LIBRA",False,2015-05-14,"LIBRA raises vital funds for the Haematology Department at King's College Hospital in London, helping to tackle blood disorders and cancers including leukaemia, myeloma, lymphoma and more. By choosing to support LIBRA you are helping to improve and save lives. LIBRA is the only appeal which solely campaigns for these world renowned laboratories and our ambassador is Dame Kelly Holmes.  Blood disorders affect people of all ages and with our support the haematology team is able to develop new lifesaving treatments that benefit patients in the UK and around the world.   our current campaign Going for Gold aims to raise £300,000 to help cover the cost of specialist equipment used for research and development of new and improved blood cancer treatments.    By supporting LIBRA  you are helping to tackle blood cancers.  ","2015-06-06 20/2015-05-31 25/2015-05-29 50/2015-05-27 20/2015-05-21 670/2015-05-20 50/2015-05-18 20/2015-05-18 20/2015-05-16 20/2015-05-15 20/2015-05-15 30/2015-05-15 50/2015-05-15 50/2015-05-15 40/2015-05-14 20/2015-05-14 50/2015-05-14 100/2015-05-14 20/2015-05-14 20",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=wereforeverblowingbubbles,2015-07-07,,,1395
7,"Making grants to individuals who are undergoing training at Wonersh Seminary in Surrey.  This is administered on the behalf of the Knights of St Coumba by the Rector of Wonersh Seminary.","Flat 4 Chandlery House 40 Gowers Walk,  London,  E1 8BH","Get Kids Going!",True,2013-10-04,"Get Kids Going! is a National charity which gives disabled children and young people - up to the age of 26 years - the wonderful opportunity of participating in sport. We provide them with specially built sports wheelchairs so they can do: athletics, marathons, tennis, skiing, rugby, sailing, boccia, basketball, sledge hockey, table tennis, fencing, shooting, archery, powerlifting and many many sports. Get Kids Going! inspires British disabled youngsters to compete in sporting events, from start to paralympic level, by giving them sports grants to help their; training, physiotherapy, travel, competition fees, design and development of sports wheelchairs etc. With your help many can become world record holders and paralympic champions!  The cost of a bespoke sports wheelchair is about £4000.  A lightweight manual wheelchair is around £2500. An annual sports grant costs on average £2500. All sports wheelchairs are designed individually and perform just like a Formula 1 racing car! In general there are over 200,000 disabled children and young people in Britain who need the help of Get Kids Going!    ","2013-11-12 30/2013-11-03 50/2013-11-01 20/2013-11-01 20/2013-11-01 20/2013-11-01 50/2013-10-11 10/2013-10-08 10/2013-10-08 30/2013-10-08 10/2013-10-08 50/2013-10-08 50/2013-10-08 20/2013-10-08 20/2013-10-04 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=GrahamBanks&pageUrl=2,2013-11-12,"East Sussex, Hampshire, Kent, Surrey, West Sussex","BN27 3AL",400
8,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-19,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-23 10/2020-10-23 5/2020-10-21 2/2020-10-21 50/2020-10-19 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RiverBankPrimarySchool&pageUrl=1,2020-10-23,,,78
9,,"8 Newbold Road,  Rugby,Warwickshire  CV21 2LJ",Hope4,False,2019-10-07,"Hope4 is a charity in Rugby, working with hungry, homeless and badly-housed people. Within the work of Hope4 are the Rugby Foodbank, The Hope Centre and the Rugby Winter Shelter. For more information see our website: www.hope4.org.uk The Hope Centre, due to Covid-19 restricitions, is currently open 5 days a week by appointment and provides the following help: Homeless and badly housed people are helped in various ways by our skilled staff including with: Important Covid 19 update Hope4 is always very pleased to receive donations towards helping people who are homeless or temporarily housed in Rugby. As of July 2020 The Hope Centre is open (by appointment) and is able to continue its vital work with its clients, thorough its Key Worker staff and partner agencies in the town following strict Covid 19 health and safety guidelines.  Thank you for your support!","2020-11-14 40/2020-11-14 50/2020-11-13 2000/2020-11-10 300/2020-11-10 100/2020-11-09 50/2020-11-09 50/2020-11-08 75/2020-11-07 200/2020-11-05 100/2020-11-03 50/2020-11-02 10/2020-11-01 30/2020-10-31 100/2020-10-29 20/2020-10-29 50/2020-10-27 50/2020-10-26 100/2020-10-26 100/2020-10-26 100/2020-10-26 20/2020-10-25 30/2020-10-25 20/2020-10-25 50/2020-10-25 25/2020-10-24 15/2020-10-24 10/2020-10-24 162/2020-10-24 50/2020-10-24 25/2020-10-24 15/2020-10-24 30/2020-10-23 200/2020-10-23 50/2020-10-22 6/2020-10-22 100/2020-10-22 30/2020-10-22 20/2020-10-21 30/2020-10-20 50/2020-10-20 82/2020-10-18 60/2020-10-17 20/2020-10-15 10/2020-10-15 10/2020-10-14 30/2020-10-13 20/2020-10-12 20/2020-10-12 25/2020-10-12 20/2020-10-12 15/2020-10-12 50/2020-10-12 50/2020-10-12 10/2020-10-12 30/2020-10-11 50/2020-10-11 15/2020-10-11 20/2020-10-11 100/2020-10-10 5/2020-10-10 15/2020-10-09 15/2020-10-09 20/2020-10-09 15/2020-10-08 75/2020-10-08 2/2020-10-06 50/2020-10-06 50/2020-10-04 15/2020-10-04 30/2020-10-04 15/2020-10-03 10/2020-10-03 15/2020-10-02 30/2020-10-01 5/2020-09-28 5/2020-09-27 30/2020-09-27 15/2020-09-27 30/2020-09-27 20/2020-09-26 15/2020-09-25 5/2020-09-24 50/2020-09-18 40/2020-09-17 20/2020-09-17 15/2020-09-12 15/2020-09-08 100/2020-09-05 15/2020-09-02 75/2020-08-28 30/2020-08-25 50/2020-08-19 200/2020-08-19 20/2020-08-16 75/2020-08-13 100/2020-08-12 40/2020-08-11 100/2020-07-31 100/2020-07-27 20/2020-07-21 50/2020-07-21 50/2020-07-20 20/2020-07-15 75/2020-07-14 50/2020-07-11 100/2020-07-09 100/2020-07-09 20/2020-07-08 200/2020-07-03 25/2020-07-02 15/2020-06-29 20/2020-06-15 75/2020-06-12 10/2020-06-11 10/2020-06-03 100/2020-06-01 8/2020-05-30 30/2020-05-29 50/2020-05-27 50/2020-05-26 15/2020-05-25 100/2020-05-23 5/2020-05-22 30/2020-05-22 51/2020-05-21 20/2020-05-15 50/2020-05-12 75/2020-05-11 100/2020-05-10 30/2020-05-09 50/2020-05-09 100/2020-05-08 10/2020-05-08 5/2020-05-07 20/2020-05-07 100/2020-05-07 50/2020-05-07 50/2020-05-05 30/2020-05-05 30/2020-05-04 40/2020-05-04 50/2020-05-03 300/2020-05-02 100/2020-05-02 20/2020-05-01 100/2020-04-30 15/2020-04-30 100/2020-04-28 30/2020-04-28 100/2020-04-27 50/2020-04-27 30/2020-04-26 100/2020-04-23 100/2020-04-23 20/2020-04-22 20/2020-04-20 10/2020-04-20 100/2020-04-19 50/2020-04-19 10/2020-04-19 30/2020-04-18 50/2020-04-17 5/2020-04-17 5/2020-04-17 10/2020-04-17 10/2020-04-17 5/2020-04-17 50/2020-04-16 10/2020-04-16 5/2020-04-16 30/2020-04-16 50/2020-04-16 100/2020-04-14 50/2020-04-13 33/2020-04-13 10/2020-04-12 30/2020-04-11 25/2020-04-10 30/2020-04-09 20/2020-04-09 20/2020-04-08 30/2020-04-08 50/2020-04-08 30/2020-04-08 30/2020-04-07 15/2020-04-07 50/2020-04-07 30/2020-04-07 15/2020-04-06 50/2020-04-06 50/2020-04-05 50/2020-04-04 30/2020-04-03 20/2020-04-03 30/2020-04-03 1000/2020-04-02 50/2020-04-01 30/2020-04-01 10/2020-04-01 100/2020-03-31 50/2020-03-31 100/2020-03-31 50/2020-03-31 50/2020-03-31 20/2020-03-30 200/2020-03-30 50/2020-03-29 10/2020-03-28 50/2020-03-25 30/2020-03-25 40/2020-03-23 30/2020-03-23 30/2020-03-23 30/2020-03-22 15/2020-03-22 10/2020-03-22 30/2020-03-22 20/2020-03-22 50/2020-03-22 15/2020-03-22 15/2020-03-22 50/2020-03-21 30/2020-03-21 100/2020-03-21 15/2020-03-21 30/2020-03-20 100/2020-03-19 30/2020-03-18 50/2020-03-18 500/2020-03-18 30/2020-03-17 100/2020-03-17 100/2020-03-15 25/2020-03-14 30/2020-03-14 15/2020-03-03 25/2020-02-26 10/2020-02-02 50/2020-01-27 30/2020-01-13 68/2020-01-10 50/2019-12-26 50/2019-12-25 15/2019-12-23 15/2019-12-22 30/2019-12-21 20/2019-12-15 100/2019-12-11 50/2019-12-11 100/2019-12-05 25/2019-12-03 50/2019-11-27 15/2019-11-24 10/2019-10-07 1",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RugbyFoodbank&pageUrl=1,2020-11-14,"Bedford, Central Bedfordshire, Luton",,17644
